ID,Age,Gender,Ethnicity,parent edu,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1519,18,female,CaucAsian,bachelor,10.37874729,20,no,3,0,1,1,1,1.419798985,4
1520,15,female,CaucAsian,bachelor,12.11518979,27,yes,4,0,1,1,0,1.364982521,4
1521,16,male,CaucAsian,high school,19.25740988,0,no,4,0,0,0,0,3.524855823,0
1522,15,male,others,bachelor,11.78941606,5,no,4,1,0,1,0,3.056218177,1
1523,15,male,others,high school,9.423451188,8,no,3,1,1,0,0,2.570682492,2
1524,15,female,CaucAsian,high school,11.46803252,14,yes,2,0,0,0,1,2.134832886,3
1525,15,female,Asian,bachelor,18.5580126,11,no,2,0,1,0,1,2.301932108,3
1526,17,female,CaucAsian, school,16.56756291,2,yes,2,1,0,0,0,3.354368116,1
1527,17,female,African American,high school,6.459574667,10,no,3,0,0,1,0,2.252575524,3
1528,15,male,Asian,bachelor,4.745087273,14,no,2,0,0,0,0,2.059778342,3
1529,16,male,others,bachelor,5.252672247,2,no,1,0,0,0,0,2.705024407,2
1530,18,male,CaucAsian,high school,10.08842079,13,no,1,0,0,0,0,1.820843734,4
1531,16,female,Asian,high school,14.88098902,1,no,3,0,0,1,0,3.260950491,1
1532,16,male,CaucAsian, school,10.06438414,28,no,3,1,0,0,0,0.741527556,4
1533,16,female,others,bachelor,1.355927917,3,yes,2,0,0,1,1,2.943750198,2
1534,15,female,CaucAsian,bachelor,14.47161401,25,no,1,0,0,0,0,0.447482856,4
1535,17,male,African American,bachelor,16.11940257,18,yes,3,0,0,0,0,1.844059264,4
1536,16,male,African American,none,5.789957302,11,yes,0,1,0,0,0,1.899197563,4
1537,15,male,African American,bachelor,13.28251479,1,yes,2,0,0,0,0,3.378845727,1
1538,16,female,CaucAsian,bachelor,8.531838021,16,yes,2,0,0,0,1,1.666640098,4
1539,16,female,others,bachelor,17.78238711,2,no,4,0,0,0,0,3.309453585,1
1540,15,male,CaucAsian,high school,16.90451116,9,no,2,1,1,0,0,2.761823751,2
1541,17,male,African American,none,10.50863997,15,yes,2,0,0,0,1,2.042537979,3
1542,17,female,CaucAsian,high school,13.83011092,21,yes,3,0,1,0,0,1.487476937,4
1543,18,male,CaucAsian,higher,17.66699402,8,yes,2,0,1,0,1,2.873972282,2
1544,15,female,African American,bachelor,9.914340202,10,no,1,0,0,0,0,2.015949465,3
1545,18,female,CaucAsian,bachelor,6.26501481,20,no,2,1,0,0,0,1.070296764,4
1546,18,male,CaucAsian,none,15.07332276,14,no,4,1,0,0,0,2.605399264,2
1547,18,male,CaucAsian,none,4.401325096,2,yes,2,0,0,1,1,3.363389119,1
1548,17,male,CaucAsian,bachelor,7.77062296,15,no,3,0,1,0,0,2.125090595,3
1549,15,male,Asian,bachelor,17.31454474,29,no,4,0,1,0,0,1.05066898,4
1550,18,female,Asian,bachelor,14.48844681,20,no,3,0,0,0,1,1.580050524,4
1551,15,female,CaucAsian,high school,8.076220105,20,no,3,1,0,0,0,1.397062952,4
1552,15,female,CaucAsian,bachelor,4.294890048,20,no,3,0,1,0,0,1.165787162,4
1553,17,male,CaucAsian,high school,7.119367817,27,yes,4,0,1,0,0,0.962072486,4
1554,18,female,CaucAsian,high school,5.682082985,11,yes,4,1,0,0,0,2.310235179,3
1555,18,male,African American,bachelor,3.521785759,22,no,4,0,0,0,0,0.935779341,4
1556,15,male,African American,high school,14.86665827,4,no,3,0,0,0,1,2.93800283,2
1557,16,male,CaucAsian,high school,5.041397737,6,yes,2,1,0,0,1,2.767151338,2
1558,17,male,CaucAsian,bachelor,9.083349403,8,no,1,1,1,0,0,3.026983311,1
1559,17,male,CaucAsian,bachelor,7.717188937,20,yes,2,1,1,0,0,1.536419479,4
1560,17,male,Asian, school,19.64154757,17,no,4,1,1,1,0,2.495379497,3
1561,17,female,others,bachelor,7.821844883,20,no,3,0,0,0,0,1.61557166,4
1562,18,male,CaucAsian,none,1.599649656,7,no,2,0,1,0,0,2.210371328,3
1563,18,female,CaucAsian,high school,1.796515051,11,yes,2,0,0,0,1,1.798015444,4
1564,16,female,Asian,higher,11.81507443,19,no,2,1,0,1,0,1.566288518,4
1565,17,male,others,bachelor,11.98727103,1,no,2,0,0,0,0,2.921386757,2
1566,17,male,CaucAsian,bachelor,8.37517981,9,no,3,0,0,0,0,2.519724823,2
1567,15,male,CaucAsian,none,8.636873846,18,no,2,1,0,0,0,1.489207319,4
1568,18,female,CaucAsian,bachelor,1.078651657,8,no,1,0,0,0,0,1.663637124,4
1569,17,male,African American,none,10.33093021,24,no,2,0,0,0,0,0.773784206,4
1570,16,female,CaucAsian,bachelor,10.09478951,23,no,1,0,1,0,0,0.891624046,4
1571,16,male,CaucAsian, school,2.990986371,7,no,4,0,0,0,0,2.215087049,3
1572,18,male,African American,higher,2.076787722,23,no,2,0,0,0,0,0.651515021,4
1573,16,female,CaucAsian,bachelor,2.471449812,23,no,4,0,0,0,0,0.974017417,4
1574,16,female,Asian,bachelor,2.02056493,23,no,1,0,1,0,0,0.341393542,4
1575,18,male,CaucAsian, school,12.19416391,0,no,1,0,0,0,0,2.773483879,2
1576,17,female,CaucAsian,bachelor,3.929653048,5,no,3,0,0,0,0,2.497877304,3
1577,17,female,African American,none,5.028603044,11,no,3,0,1,0,1,2.076443746,3
1578,16,female,CaucAsian,bachelor,3.471442883,24,no,2,0,0,1,0,0.773427636,4
1579,16,female,others,high school,19.15670609,23,no,1,0,0,1,0,0.988153077,4
1580,17,female,African American,bachelor,17.09234926,18,no,0,0,1,0,0,1.37757284,4
1581,18,male,CaucAsian,bachelor,4.609896747,26,no,3,1,0,0,0,0.47659774,4
1582,16,male,Asian,bachelor,6.551325878,16,no,1,1,1,0,0,1.836242137,4
1583,15,female,CaucAsian,high school,4.197856846,1,yes,2,0,0,0,0,2.924032115,2
1584,18,male,others,high school,9.837519189,10,yes,3,0,0,0,1,2.288768203,3
1585,16,male,CaucAsian,bachelor,0.392210649,17,no,0,0,0,0,0,0.822107889,4
1586,16,female,African American, school,13.42736018,22,no,1,1,1,0,0,1.467549103,4
1587,15,male,CaucAsian,bachelor,10.463163,27,yes,0,1,0,0,0,0.654489821,4
1588,15,female,CaucAsian,high school,17.97277857,21,yes,4,0,0,1,0,1.826265078,4
1589,17,female,Asian, school,3.287853687,10,no,2,1,0,1,0,2.167614892,3
1590,18,male,Asian, school,16.08218492,17,no,4,1,0,0,0,1.812581086,4
1591,18,female,CaucAsian,high school,15.83922029,7,no,1,0,1,0,0,3.010135528,1
1592,17,female,CaucAsian,none,2.543623784,14,no,3,0,1,0,0,2.136653209,3
1593,18,female,Asian,bachelor,7.971184483,8,no,1,0,0,1,0,2.296814521,3
1594,18,female,others, school,3.403052823,14,no,2,0,0,0,0,1.499666675,4
1595,18,female,CaucAsian,higher,5.094410009,6,yes,3,0,0,0,0,2.527606694,2
1596,18,male,CaucAsian, school,5.264923497,19,no,3,1,0,0,0,1.378777262,4
1597,18,male,CaucAsian,bachelor,11.12472788,12,no,3,0,1,0,0,2.461977068,3
1598,15,female,Asian,bachelor,8.228218635,12,no,3,0,0,0,1,2.142708088,3
1599,18,female,CaucAsian,none,18.95465608,0,no,1,1,0,1,0,3.478519715,1
1600,15,male,CaucAsian,high school,2.527402839,19,no,2,0,0,0,0,1.135969891,4
1601,18,female,Asian,bachelor,19.4738427,3,no,2,0,0,0,0,3.315632433,1
1602,17,male,CaucAsian,bachelor,4.612772804,23,no,3,0,0,1,0,0.94529904,4
1603,16,female,CaucAsian,bachelor,15.45747873,3,no,1,0,1,1,0,3.36009771,1
1604,15,female,CaucAsian,bachelor,6.779398523,3,yes,4,0,0,0,0,3.583447605,0
1605,18,female,CaucAsian,high school,2.861627908,12,no,2,1,0,0,1,2.268905392,3
1606,17,female,CaucAsian,bachelor,17.1577837,1,no,3,0,0,1,1,3.394649867,1
1607,16,female,African American,none,6.177217985,27,no,1,0,1,0,0,0.423991948,4
1608,15,female,CaucAsian,bachelor,13.17710808,25,no,2,0,0,0,0,0.835989766,4
1609,16,female,African American,bachelor,11.3288737,22,no,3,1,0,0,0,1.286083735,4
1610,17,male,Asian,bachelor,9.435126188,14,no,2,1,0,0,0,2.131780854,3
1611,15,male,Asian,higher,9.916389453,3,no,4,1,0,0,0,3.30866402,1
1612,16,male,CaucAsian,high school,14.64475828,26,no,3,0,1,0,0,0.958776298,4
1613,18,female,CaucAsian,bachelor,1.755458282,5,yes,2,1,0,0,0,2.539771016,2
1614,15,female,CaucAsian,high school,13.36361324,2,no,3,1,0,0,0,3.012897487,1
1615,16,female,CaucAsian,bachelor,17.91624203,6,no,3,1,0,1,0,3.167455277,1
1616,17,female,CaucAsian, school,1.15576394,5,no,3,0,0,0,1,1.904515902,4
1617,17,female,African American,bachelor,2.813066785,2,yes,1,0,0,0,0,3.033291954,1
1618,15,female,CaucAsian, school,14.33263873,3,no,2,0,1,1,0,3.457711726,1
1619,16,female,CaucAsian,high school,8.745632965,9,no,3,0,0,0,0,2.450335443,3
1620,15,male,CaucAsian, school,8.070972416,29,yes,3,1,1,0,0,1.164702428,4
1621,15,female,African American,none,2.739332691,20,no,2,0,0,0,0,0.827082916,4
1622,16,male,CaucAsian, school,10.13540081,8,no,1,0,1,0,0,2.398314479,3
1623,16,male,African American,high school,2.530906224,29,no,2,0,0,0,0,0,4
1624,18,female,CaucAsian,high school,9.532409126,5,yes,0,0,0,0,0,2.757797931,2
1625,16,female,Asian,bachelor,15.27230598,28,yes,3,0,0,0,0,0.347836976,4
1626,17,male,Asian, school,5.165287158,19,yes,3,0,0,0,0,1.676727437,4
1627,15,male,CaucAsian,none,9.615723364,26,yes,2,1,0,0,0,0.574278,4
1628,15,female,CaucAsian,high school,19.84031939,10,yes,3,0,1,1,1,3.10399438,1
1629,17,female,CaucAsian, school,13.73300847,6,no,2,1,1,0,0,2.802073834,2
1630,16,male,CaucAsian,high school,16.82713543,17,yes,3,0,0,1,0,2.127589297,3
1631,17,female,African American,high school,8.296952131,3,no,1,1,0,0,0,2.688349836,2
1632,17,female,Asian,bachelor,15.35721846,4,no,2,0,0,0,0,2.78376521,2
1633,18,female,African American,high school,0.810183459,3,no,3,0,1,1,0,3.133768039,1
1634,17,male,Asian, school,2.458223651,3,no,1,0,0,1,0,2.618699895,2
1635,15,male,CaucAsian,bachelor,4.061411858,26,yes,2,0,0,0,0,0.771677492,4
1636,17,male,CaucAsian,bachelor,8.039038492,12,no,2,0,1,1,0,2.274842047,3
1637,15,female,Asian,higher,16.91489757,15,no,1,1,0,0,0,1.539619406,4
1638,15,female,CaucAsian,bachelor,6.925321016,24,no,1,0,1,0,1,1.128068364,4
1639,15,male,African American,none,13.09242387,13,yes,1,0,0,0,0,1.595627367,4
1640,16,male,CaucAsian,high school,14.1862859,10,no,4,1,1,1,0,3.138498873,1
1641,18,male,CaucAsian,bachelor,11.72364708,28,no,3,0,0,1,1,0.798886573,4
1642,15,female,others,high school,7.144839363,1,no,2,0,0,0,0,2.972883441,2
1643,15,male,CaucAsian, school,11.54106683,21,no,3,1,1,0,1,1.556218796,4
1644,16,male,others,bachelor,6.845311856,13,no,0,0,0,1,0,1.852671741,4
1645,15,female,others,high school,1.677474771,23,no,2,1,0,0,0,0.974968345,4
1646,17,female,Asian,bachelor,19.85607956,23,yes,1,1,0,0,0,1.391431871,4
1647,17,female,African American,bachelor,2.543649073,26,no,1,1,0,0,0,0.236497222,4
1648,18,male,African American, school,1.446967677,6,no,3,1,1,0,0,2.629933234,2
1649,15,female,Asian, school,17.57061498,25,no,1,0,0,0,1,0.529603259,4
1650,16,female,CaucAsian,bachelor,6.036693218,10,no,3,0,1,0,1,2.319119147,3
1651,17,male,CaucAsian,bachelor,13.00593948,3,no,2,1,0,0,0,2.759021765,2
1652,16,female,African American,bachelor,6.580114593,6,no,0,0,0,0,0,2.096065652,3
1653,16,male,CaucAsian,bachelor,7.829085416,28,no,3,0,1,0,0,0.745518983,4
1654,17,male,CaucAsian,high school,5.24225944,15,yes,2,1,0,0,0,1.794667106,4
1655,16,female,CaucAsian,high school,6.860880116,25,no,2,0,1,0,0,0.701263713,4
1656,17,female,African American,bachelor,8.214008012,5,no,1,0,0,0,0,2.457901407,3
1657,16,female,Asian,high school,14.40832138,26,no,0,0,0,0,0,0.42913728,4
1658,17,female,CaucAsian,none,10.23072388,5,no,4,0,0,1,0,3.016897868,1
1659,15,female,others,bachelor,18.87130434,1,no,2,0,0,0,0,3.618272712,0
1660,18,female,African American,none,0.837607877,23,no,0,1,0,0,0,0.425813761,4
1661,17,male,Asian,bachelor,10.06136645,7,yes,3,1,0,0,0,2.735960967,2
1662,17,male,African American,bachelor,11.68449578,29,no,1,1,0,0,1,0.223430509,4
1663,18,female,Asian,higher,18.40393972,26,no,1,0,0,1,0,1.011746757,4
1664,17,male,CaucAsian,bachelor,0.983170472,6,yes,1,0,0,0,0,2.573440474,2
1665,17,female,Asian,none,11.4699917,26,no,2,0,0,0,1,0.200145527,4
1666,16,male,CaucAsian,bachelor,17.07259857,24,yes,0,0,0,0,0,0.802647806,4
1667,18,male,Asian, school,4.838554562,23,no,2,0,0,0,1,0.539645751,4
1668,15,male,others,higher,17.52584697,13,no,3,0,0,1,0,2.481595434,3
1669,17,female,CaucAsian,bachelor,0.380868185,8,no,1,0,0,0,1,1.633811562,4
1670,18,male,CaucAsian,high school,14.64909258,14,yes,2,0,0,0,0,2.401469995,3
1671,16,female,Asian, school,18.66226442,24,yes,2,1,0,1,0,1.265891445,4
1672,15,male,CaucAsian,high school,13.14395323,21,no,2,0,1,0,0,1.266286344,4
1673,18,male,Asian,bachelor,8.78058488,17,no,4,1,0,0,0,1.62246463,4
1674,15,male,CaucAsian,bachelor,0.897620329,11,no,2,0,0,0,0,1.858296307,4
1675,15,male,CaucAsian,none,18.40227627,22,no,0,0,1,0,0,0.640439809,4
1676,15,male,others,high school,9.405924454,18,no,2,0,0,1,0,1.39789719,4
1677,17,female,African American,high school,0.579934887,12,no,1,0,0,0,0,1.429180582,4
1678,17,female,Asian,bachelor,13.79642143,6,no,3,0,1,1,0,2.934692102,2
1679,16,male,CaucAsian, school,9.636745072,24,no,0,0,0,0,0,0.632826221,4
1680,16,male,African American,high school,2.486906349,9,no,1,1,1,0,1,2.565347318,2
1681,18,male,African American, school,4.285436186,29,yes,2,0,1,0,0,0.397989397,4
1682,16,male,African American,none,1.289813609,9,yes,1,0,0,0,0,2.064564303,3
1683,15,female,African American,bachelor,11.48587079,1,no,2,0,1,0,0,3.121119482,1
1684,15,male,African American,none,12.44058959,13,yes,1,0,1,0,0,1.920609663,4
1685,17,female,CaucAsian, school,10.11484597,12,no,4,1,0,1,0,2.329909645,3
1686,15,male,CaucAsian,bachelor,16.34204266,21,yes,1,0,1,0,0,1.272010108,4
1687,18,female,Asian,bachelor,17.22017643,28,no,4,0,0,0,0,1.066424623,4
1688,15,male,CaucAsian, school,12.31248793,5,no,2,0,0,1,0,2.905384066,2
1689,15,male,African American,bachelor,0.255129594,8,yes,3,1,0,1,1,2.567031803,2
1690,18,female,CaucAsian,higher,13.90459311,12,no,1,0,0,0,1,1.694384385,4
1691,16,male,African American,bachelor,8.359984338,8,yes,3,1,0,1,0,2.801388939,2
1692,16,male,Asian, school,11.31114966,12,yes,2,0,0,0,1,1.813628891,4
1693,18,male,CaucAsian,bachelor,12.98161204,4,yes,2,1,0,0,0,3.343278194,1
1694,17,female,CaucAsian,high school,7.004732287,13,no,3,1,0,1,0,2.184691612,3
1695,15,male,CaucAsian,bachelor,18.3419701,4,no,2,1,0,0,0,3.492211997,1
1696,18,male,African American,high school,2.679497335,8,no,2,0,0,1,0,1.813679554,4
1697,15,female,Asian,bachelor,13.43023615,7,yes,0,0,0,1,1,2.772549372,2
1698,17,female,CaucAsian,bachelor,0.087191599,6,no,1,0,1,0,0,2.440006097,3
1699,15,female,Asian,bachelor,18.49302211,7,no,2,0,0,0,0,2.868464156,2
1700,18,male,CaucAsian,none,2.250082665,21,no,0,0,0,0,0,0.516631514,4
1701,15,male,CaucAsian,high school,1.897684603,2,no,1,1,0,0,0,2.89147847,2
1702,16,male,others,bachelor,6.660152661,22,no,1,0,0,0,0,0.710956982,4
1703,17,female,CaucAsian,higher,7.471325721,23,no,1,0,0,0,0,0.424432895,4
1704,17,male,CaucAsian,high school,4.286001446,14,yes,2,1,1,1,0,2.248337588,3
1705,17,male,CaucAsian,bachelor,11.70243322,7,no,2,0,1,1,0,2.715490936,2
1706,18,female,CaucAsian,bachelor,8.858281961,0,yes,4,1,0,0,0,4,0
1707,17,female,CaucAsian,bachelor,0.683511781,6,no,2,1,0,0,0,2.676389709,2
1708,16,female,CaucAsian,high school,6.393041245,18,no,4,1,0,0,0,1.854700442,4
1709,18,female,African American,bachelor,16.20865827,1,no,3,1,0,0,0,3.548520551,0
1710,16,female,CaucAsian,high school,13.7940307,13,no,4,0,0,1,1,1.952333649,4
1711,15,male,African American,higher,14.49741707,17,no,3,0,0,0,0,1.849643388,4
1712,15,female,CaucAsian,high school,13.96233848,29,yes,3,0,0,0,0,0.875201088,4
1713,15,male,CaucAsian,high school,6.219460428,14,no,2,0,0,1,0,1.79355573,4
1714,15,male,African American,none,1.993278442,13,no,1,0,1,1,0,1.855666912,4
1715,16,female,others,high school,5.449343681,23,no,1,1,0,0,0,0.551139653,4
1716,18,female,CaucAsian,bachelor,16.635706,24,yes,4,0,1,0,0,1.580398636,4
1717,18,female,Asian,high school,19.60941596,18,no,4,0,0,1,1,1.874157778,4
1718,17,male,African American,none,9.876940295,29,no,3,1,0,0,1,0.5152394,4
1719,16,female,African American,bachelor,0.194007098,18,no,3,0,0,0,0,1.331229486,4
1720,15,female,African American,none,2.800896243,21,yes,4,0,1,0,1,1.621772736,4
1721,16,female,CaucAsian,none,6.441611506,26,no,2,0,1,0,1,0.384375396,4
1722,17,female,CaucAsian, school,11.57170697,25,no,3,1,0,0,0,1.36356155,4
1723,17,female,African American,bachelor,1.501872916,16,no,2,1,0,0,0,1.479668777,4
1724,16,male,CaucAsian, school,18.86714597,21,yes,2,1,0,0,0,1.581203876,4
1725,16,male,others, school,7.301673466,27,no,0,0,0,0,0,0,4
1726,16,male,CaucAsian,bachelor,18.25168436,18,yes,2,1,0,0,0,1.886578593,4
1727,18,female,CaucAsian,none,15.61043606,26,no,3,0,0,0,0,0.863545352,4
1728,15,female,Asian,bachelor,15.10874545,15,no,2,0,0,0,0,1.488705295,4
1729,16,female,CaucAsian, school,12.1343916,19,no,3,0,0,0,1,1.472900493,4
1730,16,male,African American,bachelor,12.53567634,24,yes,2,0,0,1,0,1.344085718,4
1731,16,female,African American,bachelor,12.7600647,18,no,1,0,0,0,0,1.364736911,4
1732,17,female,others,high school,12.57442774,0,yes,3,1,0,0,0,3.830205375,0
1733,17,female,Asian, school,11.07456463,18,no,3,0,0,0,0,1.597365745,4
1734,18,male,African American,bachelor,19.72828037,6,yes,1,0,1,1,0,3.320316974,1
1735,15,female,African American,higher,14.64581135,28,no,2,0,0,0,0,0.648705395,4
1736,18,male,others,high school,15.53892777,22,no,2,0,0,0,0,1.01826465,4
1737,15,female,CaucAsian,high school,17.4492563,10,no,4,0,0,0,1,2.4407699,3
1738,17,male,CaucAsian,high school,4.312795255,4,no,3,1,1,0,0,3.152519371,1
1739,17,male,CaucAsian,bachelor,1.676083182,29,no,1,1,0,0,0,0.217042011,4
1740,17,male,CaucAsian,high school,9.657888732,16,no,2,1,1,0,0,1.811622381,4
1741,18,female,African American,none,10.28161391,10,no,3,1,0,0,0,2.777966932,2
1742,16,female,African American,higher,16.5836356,23,no,3,0,0,0,1,1.223828265,4
1743,16,male,African American,none,8.875671586,25,no,3,1,0,0,0,1.101939932,4
1744,17,male,CaucAsian, school,11.41706051,7,no,1,0,0,0,0,2.06017205,3
1745,16,female,Asian,high school,10.54141877,9,no,3,0,0,0,0,2.524422658,2
1746,16,female,CaucAsian, school,0.764055675,11,no,3,0,0,0,0,1.966514042,4
1747,18,male,African American,bachelor,12.30429793,9,no,3,0,0,0,0,2.841519002,2
1748,15,female,African American, school,16.56086572,12,no,2,0,0,0,0,2.200020267,3
1749,17,female,CaucAsian, school,3.150010962,25,yes,3,0,0,0,0,0.925269361,4
1750,17,female,CaucAsian,none,11.88663468,17,yes,3,0,0,1,0,1.842584135,4
1751,18,female,CaucAsian,none,11.87221089,9,no,3,1,0,0,0,2.669640829,2
1752,18,male,Asian,high school,3.283699281,18,no,2,0,0,0,0,1.32766643,4
1753,16,female,others,bachelor,2.469271475,19,no,1,0,0,0,1,0.754750671,4
1754,17,female,African American, school,19.60103886,16,no,2,1,0,0,1,1.845656784,4
1755,15,male,CaucAsian,bachelor,7.874383393,19,no,2,0,0,0,0,1.537989779,4
1756,18,male,CaucAsian,bachelor,4.548434574,15,no,2,1,0,0,0,1.580926627,4
1757,15,female,Asian,high school,3.426490889,4,no,2,1,0,0,0,2.883799715,2
1758,15,female,Asian, school,13.35203427,2,no,2,0,0,1,0,3.054990811,1
1759,17,female,CaucAsian,higher,12.18890595,29,no,3,0,0,0,0,0.328085704,4
1760,17,female,CaucAsian,high school,12.87104246,26,no,1,0,1,0,0,0.611569306,4
1761,18,male,Asian,bachelor,1.76012055,14,no,2,0,0,0,0,1.567412438,4
1762,17,male,CaucAsian,none,17.87069167,25,no,3,0,0,0,0,1.219747245,4
1763,17,male,CaucAsian,bachelor,7.785327936,1,no,2,0,1,0,1,3.021398881,1
1764,17,female,CaucAsian,bachelor,6.267388129,12,yes,2,0,0,0,1,2.262147696,3
1765,15,female,African American,high school,9.247228945,21,yes,2,0,1,0,0,1.455085453,4
1766,18,female,Asian,bachelor,7.801321315,7,no,2,0,0,1,0,2.448840531,3
1767,16,female,others,high school,17.27154006,22,no,1,1,0,0,0,1.280041579,4
1768,15,male,African American,bachelor,18.5852195,26,no,2,0,0,0,0,1.043380128,4
1769,17,male,African American,bachelor,6.069064329,29,no,4,1,1,1,1,1.03518153,4
1770,15,female,CaucAsian,none,17.27871615,16,no,2,0,0,0,1,1.573051021,4
1771,17,male,African American,bachelor,15.63046259,3,no,0,1,0,0,0,2.898151346,2
1772,17,female,CaucAsian,bachelor,18.61615345,18,no,3,0,0,0,0,1.820920109,4
1773,15,female,African American,high school,4.915006244,21,no,2,0,0,0,0,0.728794517,4
1774,18,male,CaucAsian,none,11.539183,24,yes,1,0,0,0,0,0.902357255,4
1775,17,female,CaucAsian,bachelor,5.490891695,8,yes,3,0,0,0,1,2.421061773,3
1776,18,female,CaucAsian,higher,16.48188981,22,no,1,0,0,1,0,1.221299421,4
1777,16,male,CaucAsian,high school,0.106483811,14,no,4,0,0,0,0,1.996107386,4
1778,17,female,CaucAsian,high school,11.29638326,27,no,2,0,1,0,0,0.622706295,4
1779,18,female,CaucAsian,high school,6.784068625,8,yes,3,0,0,1,0,2.902602513,2
1780,18,male,others,bachelor,6.453674142,23,yes,2,0,1,0,0,1.348607002,4
1781,16,female,CaucAsian,high school,12.89812648,20,yes,1,0,0,1,0,1.351141052,4
1782,18,male,African American,high school,17.02968899,8,no,3,0,0,0,0,2.745554083,2
1783,18,female,Asian,bachelor,12.18390783,13,yes,4,1,0,1,0,2.993214464,2
1784,16,male,others,bachelor,17.06345957,22,no,3,0,0,0,0,1.589269707,4
1785,17,male,African American,high school,5.291942238,20,yes,3,1,0,1,0,1.653099762,4
1786,18,male,Asian,bachelor,10.3900371,15,yes,4,0,1,0,1,2.136285525,3
1787,18,female,CaucAsian,bachelor,9.010730781,23,no,1,0,0,0,0,0.737048752,4
1788,18,male,CaucAsian,none,0.23289799,22,no,0,0,0,0,0,0.352751959,4
1789,15,male,CaucAsian,none,11.13624286,24,yes,0,0,0,0,0,0.690156791,4
1790,16,male,African American, school,13.23048648,25,no,3,1,0,0,0,0.94304592,4
1791,15,male,African American,none,11.83828809,16,no,3,0,0,0,0,1.881978741,4
1792,16,male,CaucAsian,bachelor,14.72559798,12,no,3,1,1,0,0,2.474039537,3
